Cod Cli,SKU,Metrics,Vol Paq
10083499,SKU 12,,10
10083499,SKU 13,,41
10083499,SKU 14,,10
10083499,SKU 15,,20
10083511,SKU 21,,3
10083511,SKU 7,,10
10083511,SKU 8,,20
10083511,SKU 9,,10
10083511,SKU 10,,40
10083511,SKU 11,,80
10083511,SKU 15,,1
10083520,SKU 1,,10
10083520,SKU 2,,70
10083520,SKU 16,,10
10083520,SKU 7,,15
10083520,SKU 8,,30
10083520,SKU 9,,40
10083520,SKU 25,,60
10083520,SKU 10,,100
10083520,SKU 11,,20
10083520,SKU 12,,20
10083520,SKU 13,,100
10083520,SKU 19,,10
10083520,SKU 14,,42
10083520,SKU 15,,125
10083531,SKU 1,,30
10083531,SKU 2,,10
10083531,SKU 7,,10
10083531,SKU 9,,20
10083531,SKU 13,,20
10083531,SKU 14,,1
10083566,SKU 8,,31
10083566,SKU 9,,41
10083566,SKU 11,,1
10083566,SKU 12,,1
10083566,SKU 13,,31
10083566,SKU 14,,11
10083566,SKU 15,,1
10083572,SKU 1,,10
10083572,SKU 2,,15
10083572,SKU 7,,50
10083572,SKU 8,,50
10083572,SKU 9,,60
10083572,SKU 10,,20
10083572,SKU 11,,20
10083572,SKU 12,,10
10083572,SKU 13,,1
10083572,SKU 14,,1
10083572,SKU 15,,1
10083582,SKU 1,,5
10083582,SKU 2,,15
10083582,SKU 7,,10
10083582,SKU 8,,61
10083582,SKU 9,,41
10083582,SKU 10,,10
10083582,SKU 11,,51
10083582,SKU 12,,11
10083582,SKU 13,,16
10083582,SKU 17,,5
10083582,SKU 14,,1
10083582,SKU 15,,11
10083584,SKU 1,,10
10083584,SKU 2,,10
10083584,SKU 3,,20
10083584,SKU 7,,30
10083584,SKU 8,,121
10083584,SKU 9,,71
10083584,SKU 10,,40
10083584,SKU 11,,81
10083584,SKU 12,,1
10083584,SKU 13,,1
10083584,SKU 14,,36
10083584,SKU 15,,27
10083584,SKU 20,,10
10083612,SKU 8,,11
10083612,SKU 9,,21
10083612,SKU 11,,21
10083612,SKU 12,,1
10083612,SKU 13,,11
10083612,SKU 31,,4
10083612,SKU 14,,1
10083612,SKU 15,,11
10083618,SKU 2,,10
10083618,SKU 7,,-10
10083618,SKU 8,,30
10083618,SKU 9,,20
10083618,SKU 10,,20
10083618,SKU 11,,10
10083618,SKU 12,,20
10083618,SKU 13,,1
10083618,SKU 14,,1
10083618,SKU 15,,1
10083627,SKU 8,,50
10083627,SKU 9,,10
10083627,SKU 11,,20
10083627,SKU 12,,30
10083627,SKU 15,,11
10083628,SKU 8,,71
10083628,SKU 9,,41
10083628,SKU 11,,1
10083628,SKU 12,,1
10083628,SKU 13,,1
10083628,SKU 14,,1
10083628,SKU 15,,1
10083645,SKU 29,,25
10083645,SKU 8,,80
10083645,SKU 9,,90
10083645,SKU 11,,20
10083645,SKU 12,,20
10083645,SKU 14,,60
10083645,SKU 15,,40
10083651,SKU 1,,5
10083651,SKU 2,,5
10083651,SKU 3,,40
10083651,SKU 5,,5
10083651,SKU 16,,5
10083651,SKU 6,,5
10083651,SKU 7,,15
10083651,SKU 8,,110
10083651,SKU 9,,100
10083651,SKU 25,,20
10083651,SKU 10,,60
10083651,SKU 11,,90
10083651,SKU 12,,5
10083651,SKU 13,,10
10083651,SKU 14,,52
10083651,SKU 15,,52
10083655,SKU 8,,101
10083655,SKU 9,,71
10083655,SKU 10,,10
10083655,SKU 11,,1
10083655,SKU 12,,1
10083655,SKU 13,,1
10083655,SKU 19,,60
10083655,SKU 14,,31
10083655,SKU 15,,1
10083662,SKU 8,,170
10083662,SKU 9,,130
10083662,SKU 10,,40
10083662,SKU 11,,0
10083662,SKU 13,,1
10083662,SKU 14,,1
10083662,SKU 15,,60
10083663,SKU 2,,30
10083663,SKU 8,,11
10083663,SKU 9,,1
10083663,SKU 11,,1
10083663,SKU 12,,1
10083663,SKU 13,,1
10083663,SKU 14,,1
10083663,SKU 15,,1
10083670,SKU 1,,30
10083670,SKU 2,,30
10083670,SKU 16,,10
10083670,SKU 6,,20
10083670,SKU 7,,30
10083670,SKU 22,,10
10083670,SKU 24,,10
10083670,SKU 8,,90
10083670,SKU 9,,90
10083670,SKU 10,,60
10083670,SKU 11,,90
10083670,SKU 12,,90
10083670,SKU 13,,1
10083670,SKU 19,,-33
10083670,SKU 14,,11
10083670,SKU 15,,22
10083671,SKU 1,,10
10083671,SKU 5,,10
10083671,SKU 8,,20
10083671,SKU 9,,20
10083671,SKU 10,,20
10083671,SKU 11,,20
10083671,SKU 13,,10
10083671,SKU 14,,1
10083671,SKU 15,,1
10083685,SKU 8,,80
10083685,SKU 9,,60
10083685,SKU 11,,20
10083685,SKU 13,,10
10083685,SKU 14,,11
10083685,SKU 15,,1
10083707,SKU 1,,5
10083707,SKU 2,,5
10083707,SKU 7,,5
10083707,SKU 8,,45
10083707,SKU 9,,15
10083707,SKU 10,,35
10083707,SKU 11,,10
10083707,SKU 12,,5
10083707,SKU 13,,5
10083707,SKU 15,,5
10083719,SKU 3,,10
10083719,SKU 29,,25
10083719,SKU 4,,6
10083719,SKU 21,,3
10083719,SKU 16,,5
10083719,SKU 6,,10
10083719,SKU 7,,90
10083719,SKU 24,,10
10083719,SKU 8,,80
10083719,SKU 9,,70
10083719,SKU 10,,50
10083719,SKU 11,,90
10083719,SKU 12,,5
10083719,SKU 13,,10
10083719,SKU 31,,11
10083719,SKU 19,,10
10083719,SKU 14,,10
10083719,SKU 15,,10
10083719,SKU 20,,10
10083754,SKU 1,,10
10083754,SKU 21,,10
10083754,SKU 16,,20
10083754,SKU 7,,10
10083754,SKU 8,,41
10083754,SKU 9,,11
10083754,SKU 11,,21
10083754,SKU 12,,21
10083754,SKU 13,,21
10083754,SKU 14,,11
10083754,SKU 15,,1
10083755,SKU 7,,35
10083755,SKU 8,,25
10083755,SKU 9,,5
10083755,SKU 10,,5
10083755,SKU 11,,30
10083755,SKU 12,,25
10083755,SKU 13,,40
10083755,SKU 14,,11
10083755,SKU 15,,31
10083761,SKU 2,,10
10083761,SKU 8,,10
10083761,SKU 11,,30
10083761,SKU 13,,21
10083761,SKU 19,,40
10083761,SKU 14,,1
10083761,SKU 15,,43
10083762,SKU 2,,120
10083762,SKU 7,,210
10083762,SKU 8,,80
10083762,SKU 9,,60
10083762,SKU 10,,170
10083762,SKU 11,,210
10083762,SKU 12,,130
10083762,SKU 13,,20
10083762,SKU 14,,1
10083762,SKU 15,,225
10083766,SKU 1,,50
10083766,SKU 2,,40
10083766,SKU 3,,40
10083766,SKU 7,,40
10083766,SKU 22,,10
10083766,SKU 24,,20
10083766,SKU 8,,1950
10083766,SKU 9,,450
10083766,SKU 10,,70
10083766,SKU 11,,80
10083766,SKU 12,,30
10083766,SKU 13,,180
10083766,SKU 14,,40
10083766,SKU 15,,190
10083772,SKU 1,,20
10083772,SKU 2,,20
10083772,SKU 5,,10
10083772,SKU 8,,21
10083772,SKU 9,,21
10083772,SKU 11,,31
10083772,SKU 12,,11
10083772,SKU 13,,21
10083772,SKU 14,,1
10083772,SKU 15,,12
10083778,SKU 1,,10
10083778,SKU 2,,20
10083778,SKU 3,,10
10083778,SKU 29,,25
10083778,SKU 21,,3
10083778,SKU 16,,5
10083778,SKU 6,,15
10083778,SKU 7,,10
10083778,SKU 24,,5
10083778,SKU 8,,80
10083778,SKU 9,,40
10083778,SKU 10,,110
10083778,SKU 11,,40
10083778,SKU 12,,30
10083778,SKU 13,,20
10083778,SKU 17,,5
10083778,SKU 18,,5
10083778,SKU 19,,15
10083778,SKU 14,,30
10083778,SKU 15,,30
10083788,SKU 7,,10
10083788,SKU 8,,30
10083788,SKU 9,,50
10083788,SKU 11,,40
10083788,SKU 14,,10
10083804,SKU 7,,80
10083804,SKU 8,,2051
10083804,SKU 9,,651
10083804,SKU 10,,150
10083804,SKU 11,,151
10083804,SKU 12,,111
10083804,SKU 13,,41
10083804,SKU 14,,1
10083804,SKU 15,,1
10083804,SKU 20,,30
10083807,SKU 1,,20
10083807,SKU 2,,30
10083807,SKU 16,,10
10083807,SKU 6,,15
10083807,SKU 8,,60
10083807,SKU 9,,60
10083807,SKU 10,,15
10083807,SKU 11,,50
10083807,SKU 12,,35
10083807,SKU 13,,10
10083807,SKU 14,,160
10083807,SKU 15,,70
10083807,SKU 20,,5
10083823,SKU 1,,5
10083823,SKU 2,,25
10083823,SKU 8,,50
10083823,SKU 9,,30
10083823,SKU 10,,15
10083823,SKU 11,,20
10083823,SKU 12,,20
10083823,SKU 13,,5
10083823,SKU 14,,1
10083823,SKU 15,,1
10083824,SKU 2,,10
10083824,SKU 16,,10
10083824,SKU 7,,20
10083824,SKU 8,,40
10083824,SKU 9,,50
10083824,SKU 10,,20
10083824,SKU 11,,20
10083824,SKU 12,,10
10083824,SKU 13,,1
10083824,SKU 18,,20
10083824,SKU 14,,1
10083824,SKU 15,,1
10083847,SKU 1,,10
10083847,SKU 2,,20
10083847,SKU 3,,20
10083847,SKU 4,,1
10083847,SKU 21,,2
10083847,SKU 7,,25
10083847,SKU 22,,5
10083847,SKU 8,,255
10083847,SKU 9,,105
10083847,SKU 10,,55
10083847,SKU 11,,150
10083847,SKU 12,,40
10083847,SKU 13,,30
10083847,SKU 31,,5
10083847,SKU 18,,15
10083847,SKU 14,,25
10083847,SKU 15,,11
10083859,SKU 1,,250
10083859,SKU 2,,1000
10083859,SKU 3,,500
10083859,SKU 21,,60
10083859,SKU 7,,750
10083859,SKU 8,,9000
10083859,SKU 9,,9500
10083859,SKU 10,,1000
10083859,SKU 11,,3750
10083859,SKU 12,,3000
10083859,SKU 13,,800
10083859,SKU 31,,60
10083859,SKU 14,,50
10083859,SKU 15,,300
10083859,SKU 20,,250
10083860,SKU 16,,10
10083860,SKU 7,,10
10083860,SKU 8,,31
10083860,SKU 9,,41
10083860,SKU 10,,30
10083860,SKU 11,,21
10083860,SKU 12,,21
10083860,SKU 13,,11
10083860,SKU 14,,11
10083860,SKU 15,,31
10083860,SKU 20,,50
10083867,SKU 1,,100
10083867,SKU 2,,30
10083867,SKU 8,,170
10083867,SKU 9,,100
10083867,SKU 10,,30
10083867,SKU 11,,140
10083867,SKU 12,,140
10083867,SKU 14,,1
10083867,SKU 15,,1
10083873,SKU 2,,10
10083873,SKU 3,,40
10083873,SKU 8,,30
10083873,SKU 9,,40
10083873,SKU 25,,30
10083873,SKU 10,,25
10083873,SKU 12,,5
10083873,SKU 13,,30
10083873,SKU 17,,15
10083873,SKU 14,,15
10083873,SKU 15,,26
10083893,SKU 2,,50
10083893,SKU 3,,60
10083893,SKU 8,,51
10083893,SKU 9,,81
10083893,SKU 11,,41
10083893,SKU 12,,61
10083893,SKU 13,,21
10083893,SKU 14,,1
10083893,SKU 15,,1
10083905,SKU 2,,50
10083905,SKU 3,,15
10083905,SKU 5,,5
10083905,SKU 7,,5
10083905,SKU 22,,10
10083905,SKU 8,,60
10083905,SKU 9,,50
10083905,SKU 10,,40
10083905,SKU 11,,40
10083905,SKU 12,,10
10083905,SKU 13,,10
10083905,SKU 19,,60
10083905,SKU 14,,1
10083905,SKU 15,,1
10083907,SKU 8,,10
10083907,SKU 10,,10
10083915,SKU 1,,20
10083915,SKU 2,,60
10083915,SKU 3,,30
10083915,SKU 7,,100
10083915,SKU 8,,50
10083915,SKU 9,,40
10083915,SKU 10,,20
10083915,SKU 11,,40
10083915,SKU 12,,20
10083915,SKU 13,,1
10083915,SKU 14,,10
10083915,SKU 15,,11
10083924,SKU 2,,5
10083924,SKU 3,,15
10083924,SKU 8,,26
10083924,SKU 9,,21
10083924,SKU 11,,21
10083924,SKU 12,,11
10083924,SKU 13,,6
10083924,SKU 14,,1
10083924,SKU 15,,1
10083939,SKU 1,,10
10083939,SKU 2,,20
10083939,SKU 5,,30
10083939,SKU 6,,20
10083939,SKU 7,,10
10083939,SKU 8,,91
10083939,SKU 9,,81
10083939,SKU 11,,61
10083939,SKU 12,,21
10083939,SKU 13,,1
10083939,SKU 14,,44
10083939,SKU 15,,1
10083969,SKU 2,,20
10083969,SKU 8,,41
10083969,SKU 9,,51
10083969,SKU 10,,40
10083969,SKU 11,,21
10083969,SKU 12,,21
10083969,SKU 13,,21
10083969,SKU 14,,1
10083969,SKU 15,,11
10083977,SKU 16,,30
10083977,SKU 8,,200
10083977,SKU 9,,70
10083977,SKU 10,,10
10083977,SKU 11,,90
10083977,SKU 13,,20
10083977,SKU 14,,20
10083977,SKU 15,,5
10083985,SKU 30,,10
10083985,SKU 28,,10
10083985,SKU 2,,30
10083985,SKU 3,,50
10083985,SKU 33,,25
10083985,SKU 4,,10
10083985,SKU 21,,5
10083985,SKU 5,,10
10083985,SKU 16,,20
10083985,SKU 7,,10
10083985,SKU 8,,211
10083985,SKU 9,,1
10083985,SKU 10,,10
10083985,SKU 11,,51
10083985,SKU 12,,11
10083985,SKU 13,,41
10083985,SKU 31,,10
10083985,SKU 17,,10
10083985,SKU 18,,40
10083985,SKU 14,,53
10083985,SKU 15,,53
10083985,SKU 20,,10
10083990,SKU 1,,30
10083990,SKU 2,,20
10083990,SKU 3,,30
10083990,SKU 33,,25
10083990,SKU 4,,5
10083990,SKU 21,,20
10083990,SKU 5,,30
10083990,SKU 6,,10
10083990,SKU 7,,40
10083990,SKU 22,,40
10083990,SKU 24,,10
10083990,SKU 8,,350
10083990,SKU 9,,230
10083990,SKU 10,,110
10083990,SKU 11,,260
10083990,SKU 12,,30
10083990,SKU 13,,40
10083990,SKU 31,,5
10083990,SKU 17,,40
10083990,SKU 18,,25
10083990,SKU 14,,20
10083990,SKU 15,,70
10083990,SKU 20,,10
10083996,SKU 8,,5
10083996,SKU 9,,10
10083996,SKU 11,,5
10083996,SKU 13,,1
10083996,SKU 14,,1
10083996,SKU 15,,1
10084001,SKU 1,,30
10084001,SKU 2,,70
10084001,SKU 5,,20
10084001,SKU 7,,10
10084001,SKU 8,,120
10084001,SKU 9,,90
10084001,SKU 10,,10
10084001,SKU 11,,40
10084001,SKU 12,,10
10084001,SKU 13,,1
10084001,SKU 18,,10
10084001,SKU 14,,10
10084001,SKU 15,,10
10084001,SKU 20,,10
10084022,SKU 2,,5
10084022,SKU 7,,5
10084022,SKU 8,,40
10084022,SKU 9,,40
10084022,SKU 10,,15
10084022,SKU 11,,10
10084022,SKU 12,,10
10084022,SKU 14,,5
10084022,SKU 15,,6
10084035,SKU 1,,10
10084035,SKU 3,,10
10084035,SKU 7,,10
10084035,SKU 8,,20
10084035,SKU 9,,20
10084035,SKU 11,,10
10084035,SKU 12,,20
10084037,SKU 8,,10
10084037,SKU 9,,10
10084046,SKU 8,,20
10084046,SKU 9,,20
10084046,SKU 11,,10
10084047,SKU 1,,40
10084047,SKU 2,,65
10084047,SKU 7,,70
10084047,SKU 8,,210
10084047,SKU 9,,290
10084047,SKU 10,,270
10084047,SKU 11,,80
10084047,SKU 12,,75
10084047,SKU 13,,145
10084047,SKU 31,,20
10084047,SKU 17,,5
10084047,SKU 14,,85
10084047,SKU 15,,195
10084047,SKU 20,,100
10084070,SKU 1,,40
10084070,SKU 2,,50
10084070,SKU 29,,25
10084070,SKU 7,,20
10084070,SKU 8,,60
10084070,SKU 9,,80
10084070,SKU 11,,70
10084070,SKU 12,,60
10084070,SKU 13,,1
10084070,SKU 14,,1
10084070,SKU 15,,1
10084071,SKU 1,,15
10084071,SKU 2,,50
10084071,SKU 3,,20
10084071,SKU 5,,5
10084071,SKU 7,,30
10084071,SKU 8,,71
10084071,SKU 9,,61
10084071,SKU 11,,61
10084071,SKU 12,,36
10084071,SKU 13,,71
10084071,SKU 18,,50
10084071,SKU 19,,10
10084071,SKU 14,,22
10084071,SKU 15,,18
10084071,SKU 20,,40
10084082,SKU 1,,10
10084082,SKU 3,,10
10084082,SKU 22,,-3
10084082,SKU 24,,-3
10084082,SKU 8,,150
10084082,SKU 9,,45
10084082,SKU 10,,35
10084082,SKU 11,,60
10084082,SKU 12,,80
10084082,SKU 13,,55
10084082,SKU 17,,-5
10084082,SKU 19,,40
10084082,SKU 14,,10
10084082,SKU 15,,1
10084088,SKU 2,,10
10084088,SKU 9,,20
10084088,SKU 10,,20
10084088,SKU 11,,10
10084088,SKU 15,,1
10084090,SKU 1,,10
10084090,SKU 2,,20
10084090,SKU 3,,10
10084090,SKU 7,,20
10084090,SKU 8,,121
10084090,SKU 9,,121
10084090,SKU 25,,20
10084090,SKU 10,,60
10084090,SKU 11,,41
10084090,SKU 12,,21
10084090,SKU 13,,81
10084090,SKU 14,,11
10084090,SKU 15,,1
10084090,SKU 20,,-20
10084094,SKU 2,,10
10084094,SKU 3,,10
10084094,SKU 8,,100
10084094,SKU 9,,30
10084094,SKU 11,,50
10084094,SKU 12,,30
10084094,SKU 13,,1
10084094,SKU 14,,1
10084094,SKU 15,,31
10084107,SKU 1,,40
10084107,SKU 2,,40
10084107,SKU 3,,35
10084107,SKU 21,,2
10084107,SKU 5,,10
10084107,SKU 16,,10
10084107,SKU 6,,5
10084107,SKU 7,,55
10084107,SKU 8,,120
10084107,SKU 9,,60
10084107,SKU 25,,65
10084107,SKU 10,,10
10084107,SKU 11,,200
10084107,SKU 12,,80
10084107,SKU 13,,65
10084107,SKU 18,,10
10084107,SKU 14,,10
10084107,SKU 15,,5
10084107,SKU 20,,10
10084129,SKU 1,,30
10084129,SKU 2,,40
10084129,SKU 3,,60
10084129,SKU 16,,30
10084129,SKU 7,,120
10084129,SKU 22,,10
10084129,SKU 8,,201
10084129,SKU 9,,101
10084129,SKU 10,,60
10084129,SKU 11,,201
10084129,SKU 12,,51
10084129,SKU 13,,31
10084129,SKU 14,,1
10084129,SKU 15,,1
10084131,SKU 2,,5
10084131,SKU 3,,5
10084131,SKU 7,,10
10084131,SKU 8,,20
10084131,SKU 9,,40
10084131,SKU 10,,40
10084131,SKU 11,,30
10084131,SKU 12,,30
10084131,SKU 13,,50
10084131,SKU 14,,1
10084131,SKU 15,,5
10084133,SKU 1,,10
10084133,SKU 2,,80
10084133,SKU 3,,30
10084133,SKU 5,,10
10084133,SKU 16,,30
10084133,SKU 7,,50
10084133,SKU 8,,191
10084133,SKU 9,,71
10084133,SKU 10,,10
10084133,SKU 11,,111
10084133,SKU 12,,66
10084133,SKU 13,,36
10084133,SKU 14,,11
10084133,SKU 15,,68
10084135,SKU 16,,5
10084135,SKU 22,,5
10084135,SKU 8,,30
10084135,SKU 9,,15
10084135,SKU 11,,25
10084135,SKU 12,,5
10084135,SKU 13,,1
10084135,SKU 17,,5
10084135,SKU 18,,10
10084135,SKU 14,,1
10084135,SKU 15,,1
10084142,SKU 1,,10
10084142,SKU 2,,10
10084142,SKU 8,,71
10084142,SKU 9,,31
10084142,SKU 10,,40
10084142,SKU 11,,51
10084142,SKU 12,,1
10084142,SKU 13,,1
10084142,SKU 14,,1
10084142,SKU 15,,1
10084177,SKU 1,,10
10084177,SKU 2,,35
10084177,SKU 5,,5
10084177,SKU 6,,5
10084177,SKU 7,,80
10084177,SKU 8,,161
10084177,SKU 9,,91
10084177,SKU 10,,90
10084177,SKU 11,,141
10084177,SKU 12,,46
10084177,SKU 13,,31
10084177,SKU 14,,21
10084177,SKU 15,,11
10084188,SKU 3,,140
10084188,SKU 7,,5
10084188,SKU 8,,90
10084188,SKU 11,,50
10084188,SKU 13,,30
10084188,SKU 15,,50
10084196,SKU 1,,110
10084196,SKU 2,,230
10084196,SKU 7,,20
10084196,SKU 22,,30
10084196,SKU 8,,150
10084196,SKU 9,,300
10084196,SKU 10,,20
10084196,SKU 11,,40
10084196,SKU 12,,160
10084196,SKU 15,,20
10084200,SKU 2,,10
10084200,SKU 7,,5
10084200,SKU 8,,26
10084200,SKU 9,,26
10084200,SKU 11,,16
10084200,SKU 12,,11
10084200,SKU 13,,11
10084200,SKU 14,,1
10084200,SKU 15,,1
10084210,SKU 7,,10
10084210,SKU 8,,80
10084210,SKU 9,,110
10084210,SKU 10,,20
10084210,SKU 11,,100
10084210,SKU 12,,20
10084210,SKU 13,,1
10084210,SKU 14,,42
10084210,SKU 15,,11
10084211,SKU 16,,10
10084211,SKU 22,,10
10084211,SKU 8,,31
10084211,SKU 9,,21
10084211,SKU 10,,10
10084211,SKU 11,,1
10084211,SKU 12,,1
10084211,SKU 13,,1
10084211,SKU 17,,-7
10084211,SKU 14,,31
10084211,SKU 15,,31
10084211,SKU 20,,30
10084216,SKU 1,,40
10084216,SKU 2,,10
10084216,SKU 3,,20
10084216,SKU 21,,5
10084216,SKU 5,,20
10084216,SKU 16,,10
10084216,SKU 7,,30
10084216,SKU 22,,40
10084216,SKU 24,,10
10084216,SKU 8,,110
10084216,SKU 9,,80
10084216,SKU 25,,40
10084216,SKU 10,,40
10084216,SKU 11,,100
10084216,SKU 12,,60
10084216,SKU 13,,50
10084216,SKU 17,,20
10084216,SKU 14,,10
10084216,SKU 15,,10
10084220,SKU 2,,10
10084220,SKU 29,,25
10084220,SKU 4,,5
10084220,SKU 21,,5
10084220,SKU 6,,5
10084220,SKU 7,,20
10084220,SKU 8,,71
10084220,SKU 9,,1
10084220,SKU 10,,50
10084220,SKU 11,,41
10084220,SKU 12,,1
10084220,SKU 13,,131
10084220,SKU 31,,5
10084220,SKU 14,,41
10084220,SKU 15,,61
10084237,SKU 2,,10
10084237,SKU 21,,4
10084237,SKU 6,,10
10084237,SKU 7,,10
10084237,SKU 8,,20
10084237,SKU 9,,20
10084237,SKU 10,,60
10084237,SKU 11,,70
10084237,SKU 12,,20
10084237,SKU 13,,40
10084237,SKU 14,,40
10084237,SKU 15,,100
10084255,SKU 2,,5
10084255,SKU 33,,25
10084255,SKU 22,,-2
10084255,SKU 8,,1
10084255,SKU 9,,21
10084255,SKU 11,,1
10084255,SKU 12,,1
10084255,SKU 13,,41
10084255,SKU 18,,20
10084255,SKU 14,,1
10084255,SKU 15,,51
10084257,SKU 1,,10
10084257,SKU 2,,30
10084257,SKU 3,,10
10084257,SKU 24,,10
10084257,SKU 8,,40
10084257,SKU 9,,70
10084257,SKU 11,,10
10084257,SKU 13,,40
10084257,SKU 14,,1
10084257,SKU 15,,1
10084265,SKU 1,,50
10084265,SKU 2,,120
10084265,SKU 16,,50
10084265,SKU 7,,30
10084265,SKU 8,,230
10084265,SKU 9,,190
10084265,SKU 10,,10
10084265,SKU 11,,250
10084265,SKU 12,,210
10084265,SKU 13,,1
10084265,SKU 14,,1
10084265,SKU 15,,1
10084267,SKU 1,,20
10084267,SKU 2,,70
10084267,SKU 8,,50
10084267,SKU 9,,60
10084267,SKU 10,,20
10084267,SKU 11,,30
10084267,SKU 12,,20
10084267,SKU 13,,20
10084267,SKU 15,,20
10084270,SKU 2,,15
10084270,SKU 29,,35
10084270,SKU 5,,5
10084270,SKU 6,,5
10084270,SKU 7,,5
10084270,SKU 22,,5
10084270,SKU 8,,80
10084270,SKU 9,,60
10084270,SKU 10,,10
10084270,SKU 11,,35
10084270,SKU 12,,25
10084270,SKU 13,,16
10084270,SKU 14,,1
10084270,SKU 15,,20
10084272,SKU 1,,15
10084272,SKU 8,,15
10084272,SKU 9,,5
10084272,SKU 15,,1
10084277,SKU 1,,20
10084277,SKU 2,,20
10084277,SKU 8,,81
10084277,SKU 9,,61
10084277,SKU 11,,21
10084277,SKU 12,,31
10084277,SKU 13,,1
10084277,SKU 31,,12
10084277,SKU 17,,-1
10084277,SKU 18,,-2
10084277,SKU 14,,41
10084277,SKU 15,,41
10084289,SKU 22,,10
10084289,SKU 8,,20
10084289,SKU 9,,10
10084289,SKU 11,,100
10084289,SKU 12,,20
10084289,SKU 13,,1
10084289,SKU 14,,1
10084289,SKU 15,,1
10084294,SKU 29,,25
10084294,SKU 7,,30
10084294,SKU 8,,31
10084294,SKU 9,,11
10084294,SKU 10,,80
10084294,SKU 11,,21
10084294,SKU 12,,1
10084294,SKU 13,,1
10084294,SKU 18,,5
10084294,SKU 14,,32
10084294,SKU 15,,1
10084297,SKU 1,,60
10084297,SKU 2,,50
10084297,SKU 3,,20
10084297,SKU 21,,2
10084297,SKU 5,,10
10084297,SKU 8,,270
10084297,SKU 9,,150
10084297,SKU 11,,250
10084297,SKU 12,,120
10084297,SKU 13,,100
10084297,SKU 14,,10
10084297,SKU 15,,20
10084309,SKU 28,,10
10084309,SKU 2,,70
10084309,SKU 3,,20
10084309,SKU 29,,25
10084309,SKU 16,,5
10084309,SKU 7,,80
10084309,SKU 8,,50
10084309,SKU 9,,140
10084309,SKU 10,,130
10084309,SKU 11,,50
10084309,SKU 12,,60
10084309,SKU 13,,110
10084309,SKU 31,,21
10084309,SKU 17,,30
10084309,SKU 18,,70
10084309,SKU 14,,52
10084309,SKU 15,,33
10084318,SKU 2,,20
10084318,SKU 7,,20
10084318,SKU 8,,30
10084318,SKU 9,,30
10084318,SKU 11,,10
10084318,SKU 19,,30
10084318,SKU 14,,1
10084318,SKU 15,,1
10084322,SKU 21,,11
10084322,SKU 16,,10
10084322,SKU 6,,20
10084322,SKU 7,,30
10084322,SKU 22,,10
10084322,SKU 8,,100
10084322,SKU 9,,70
10084322,SKU 10,,30
10084322,SKU 11,,70
10084322,SKU 12,,70
10084322,SKU 13,,1
10084322,SKU 14,,32
10084322,SKU 15,,31
10084322,SKU 20,,30
10084347,SKU 29,,25
10084347,SKU 33,,25
10084347,SKU 7,,30
10084347,SKU 9,,90
10084347,SKU 12,,30
10084347,SKU 13,,1
10084347,SKU 14,,1
10084347,SKU 15,,1
10084354,SKU 3,,10
10084354,SKU 7,,40
10084354,SKU 24,,10
10084354,SKU 8,,71
10084354,SKU 9,,101
10084354,SKU 10,,20
10084354,SKU 11,,1
10084354,SKU 12,,1
10084354,SKU 13,,1
10084354,SKU 17,,20
10084354,SKU 18,,20
10084354,SKU 14,,1
10084354,SKU 15,,1
10084355,SKU 1,,0
10084355,SKU 2,,10
10084355,SKU 4,,3
10084355,SKU 7,,30
10084355,SKU 8,,11
10084355,SKU 9,,11
10084355,SKU 11,,11
10084355,SKU 12,,6
10084355,SKU 13,,1
10084355,SKU 19,,10
10084355,SKU 14,,1
10084355,SKU 15,,1
10084355,SKU 20,,10
10084356,SKU 1,,10
10084356,SKU 2,,10
10084356,SKU 8,,36
10084356,SKU 9,,36
10084356,SKU 11,,26
10084356,SKU 12,,6
10084356,SKU 13,,1
10084356,SKU 14,,1
10084356,SKU 15,,1
10084368,SKU 2,,20
10084368,SKU 21,,3
10084368,SKU 8,,30
10084368,SKU 9,,20
10084368,SKU 11,,10
10084368,SKU 13,,30
10084368,SKU 14,,1
10084368,SKU 15,,10
10084385,SKU 1,,30
10084385,SKU 2,,40
10084385,SKU 27,,25
10084385,SKU 4,,12
10084385,SKU 16,,25
10084385,SKU 7,,10
10084385,SKU 8,,80
10084385,SKU 9,,70
10084385,SKU 10,,5
10084385,SKU 11,,30
10084385,SKU 12,,25
10084385,SKU 13,,1
10084385,SKU 14,,26
10084385,SKU 15,,85
10084391,SKU 1,,25
10084391,SKU 2,,50
10084391,SKU 3,,60
10084391,SKU 16,,15
10084391,SKU 7,,70
10084391,SKU 8,,310
10084391,SKU 9,,160
10084391,SKU 10,,50
10084391,SKU 11,,190
10084391,SKU 12,,40
10084391,SKU 13,,40
10084391,SKU 15,,40
10084404,SKU 2,,20
10084404,SKU 21,,4
10084404,SKU 8,,1
10084404,SKU 9,,11
10084404,SKU 11,,21
10084404,SKU 12,,1
10084404,SKU 13,,16
10084404,SKU 19,,20
10084404,SKU 14,,1
10084404,SKU 15,,1
10084408,SKU 2,,10
10084408,SKU 8,,20
10084408,SKU 9,,10
10084408,SKU 11,,10
10084408,SKU 15,,1
10084437,SKU 1,,1
10084437,SKU 2,,1
10084437,SKU 3,,101
10084437,SKU 32,,25
10084437,SKU 27,,25
10084437,SKU 29,,25
10084437,SKU 4,,5
